id,year,politicalparty,majortopic,subtopic,sentence text
9797,2004,PSOE,20,2011,Ø                   Se prevea la imposición como pena accesoria a la de privación de libertad por delito de cohecho la pérdida del cargo y la prohibición de su ejercicio por el doble del tiempo correspondiente a la pena privativa de libertad cuando el delito sea cometido por cargos públicos representativos o por designación
9798,2004,PSOE,20,2011,Ø                   Se diseñe un nuevo modelo de financiación de los partidos políticos que responda a los principios de suficiencia transparencia publicidad y control
9799,2004,PSOE,20,2011,Ø                   Se imponga la obligatoriedad por parte de todas las formaciones políticas de someterse anualmente a una auditoría de realizada por el Tribunal de Cuentas
9800,2004,PSOE,20,2011,Ø                   Se limiten las fuentes de financiación de los partidos políticos a las aportaciones de los Presupuestos Generales del Estado a las que consignen las Comunidades Autónomas y los Entes Locales a las aportaciones de militantes y simpatizantes así como a las donaciones privadas de personas físicas en la cuantía máxima que establezca la ley
9801,2004,PSOE,20,2011,Ø                    Éstas últimas deberán figurar en un registro especial sujeto a fiscalización publicidad y transparencia
9802,2004,PSOE,20,2011,Ø                   Se articule un Plan Especial de Contabilidad igual para todos los partidos políticos con el fin de poder efectuar el control necesario con criterios homogéneos y ofrecer una mayor transparencia de sus cuentas
9803,2004,PSOE,5,504,Los sindicatos en la democracia
9804,2004,PSOE,5,504,El reencuentro de los ciudadanos con la política pasa inequívocamente por un papel más relevante de los sindicatos que constituyen una fuerza social decisiva y también un notable instrumento de participación directa de los ciudadanos en una sociedad todavía muy desarticulada como la nuestra
9805,2004,PSOE,5,504, Sus más de dos millones y medio de afiliados y los más de 250000 delegados con que cuentan expresan la importancia que tienen como instrumento de participación y representación de los trabajadores e impulsores del progreso y el desarrollo de los derechos laborales y sociales
9806,2004,PSOE,5,504, Las transformaciones de la economía la descentralización productiva y las crisis de los grandes complejos industriales han provocado un cambio profundo en el movimiento sindical que ha transformado su histórico vínculo de solidaridad de clase por el interés compartido
9807,2004,PSOE,5,504, En este marco es necesario fortalecer un sindicalismo que se configure como representante de los intereses generales de los trabajadores y potenciar su papel constitucional en la negociación de las condiciones de trabajo pero además implicarlos de manera más directa en la toma de decisiones políticas que afectan directamente al interés general de los trabajadores
9808,2004,PSOE,999,999, En concordancia con ello   
9809,2004,PSOE,5,504,Ø                   Promoveremos la mejora de los instrumentos actuales de financiación pública de la actividad sindical
9810,2004,PSOE,5,505,Ø                      Sin perjuicio del papel regulador del Estado facilitaremos y potenciaremos el papel constitucional de los sindicatos y de las organizaciones empresariales en la defensa de los intereses que les son propios
9811,2004,PSOE,5,505,Ø                   Favoreceremos la implantación sindical en los distintos sectores de la actividad económica el fortalecimiento de los agentes sociales y la máxima extensión de la negociación colectiva como forma más dinámica y eficiente de regular el mercado de trabajo y aumentar la productividad de nuestra economía
9812,2004,PSOE,5,505,Ø                   Elaboraremos una legislación básica que establezca con carácter general los procesos de concertación social entre gobiernos y agentes sociales
9813,2004,PSOE,20,2000,II UN GOBIERNO RESPONSABLE ANTE LA SOCIEDAD Y ANTE EL PARLAMENTO 
9814,2004,PSOE,20,2000,Propuesta para un modelo de Gobierno
9815,2004,PSOE,20,2000,El sistema democrático no se basa sólo en normas y procedimientos reglados sino que requiere hábitos y modos de actuar por parte del Gobierno
9816,2004,PSOE,20,2000, El pluralismo y la diversidad; el diálogo y la tolerancia; el respeto institucional y la cohesión territorial han sido fuertemente dañados por el Gobierno del PP
9817,2004,PSOE,20,2000, Los socialistas nos comprometemos a reconstruir un modelo de Gobierno que devuelva al pasado la actual etapa de prepotencia aprovechamiento y deterioro de la convivencia e integre los nuevos desafíos de una política en constante transformación
9818,2004,PSOE,20,2000,Un modelo de Gobierno que conecte con los ciudadanos y que mire hacia el futuro con otros compromisos
9819,2004,PSOE,999,999, Un Gobierno que:   
9820,2004,PSOE,20,2000, Sea autónomo frente a los poderes y los intereses que no están legitimados por la voluntad popular
9821,2004,PSOE,20,999, Que no sea acreedor ni deudor más que de los ciudadanos
9822,2004,PSOE,20,2000, Sea flexible innovador y eficaz en su gestión de los intereses aspiraciones y necesidades colectivas y garantice la provisión de los bienes públicos esenciales
9823,2004,PSOE,20,999, Respete a la oposición y preserve los equilibrios institucionales y la autonomía de los poderes del Estado y de los órganos reguladores y sea leal y dialogante con las administraciones autonómicas y locales
9824,2004,PSOE,2,206, Incorpore a los grupos y ciudadanos al proceso de toma de decisiones y sea receptivo a sus demandas
9825,2004,PSOE,20,2002, Favorezca la transparencia sea objetivo en la información que proporciona y respetuoso del pluralismo en los medios públicos
9826,2004,PSOE,20,2000, Se autolimite en el ejercicio de su poder sin invadir esferas que no le son propias
9827,2004,PSOE,20,2000, Garantice la imparcialidad de la Administración la profesionalidad de sus miembros la estabilidad directiva y la responsabilidad ante los ciudadanos
9828,2004,PSOE,13,1300, Asegure la cohesión social y territorial y vele por la existencia de un sistema justo y eficaz de solidaridad institucionalizada
9829,2004,PSOE,20,2002, Responda ante los ciudadanos dé cuentas de su gestión asuma sus responsabilidades y no desaparezca en los momentos de crisis o ante situaciones desfavorables
9830,2004,PSOE,20,2099, Aproveche en beneficio del interés general la experiencia acumulada en el ejercicio de las tareas de gobierno por quienes hayan sido Presidentes del Gobierno de España que pasarán a ostentar desde la fecha de su cese la condición de Consejeros Natos y Permanentes del Consejo de Estado; este nombramiento afectará a todos los que ejerzan o hayan ejercido ese cargo desde la aprobación de la Constitución
9831,2004,PSOE,20,2011,Un nuevo Reglamento del Congreso para recuperar el protagonismo del Parlamento y acercarlo a la sociedad
9832,2004,PSOE,20,2011,Es imprescindible recuperar el papel central de las Cortes Generales especialmente del Congreso de los Diputados e impulsar su protagonismo en la vida política de forma que vuelva a tener la posición institucional que le corresponde al tiempo que se acabe con el distanciamiento entre el Parlamento y la sociedad
9833,2004,PSOE,20,2011, Nada puede quedar fuera de sus capacidades y funciones de control
9834,2004,PSOE,20,2011, Con un Parlamento que tenga a su disposición información abundante adecuada y a su tiempo el sistema democrático desarrolla sus mejores cualidades permite identificar las discrepancias y también alcanzar consensos
9835,2004,PSOE,20,2011, El PSOE trabajará por un nuevo Reglamento del Congreso de los Diputados dirigido especialmente a tres propósitos fundamentales: 
9836,2004,PSOE,20,2011,a potenciar la función parlamentaria de control de la acción de gobierno
9837,2004,PSOE,20,2011,b acercar el Parlamento a la ciudadanía a la que representa y
9838,2004,PSOE,20,2011,c modernizar la actividad parlamentaria para adecuarla a la realidad los ritmos las características y los medios tecnológicos de nuestro tiempo
9839,2004,PSOE,20,2011, Para ello propondrá la inclusión en el Reglamento de las siguientes medidas:
9840,2004,PSOE,20,2011,Ø                   La mejora de los mecanismos de información y control parlamentario: se establecerán debates de actualidad en el Pleno de la Cámara a instancia de los grupos parlamentarios; se regularán las preguntas e interpelaciones al Presidente del Gobierno; se facilitará la sustitución de preguntas en Pleno por asuntos de actualidad y se establecerá una nueva regulación de las Comisiones de investigación facilitando su creación a instancia de la oposición y garantizando su acceso a toda la documentación pública o privada necesaria para la investigación que estén realizando incluida la fiscal
9841,2004,PSOE,20,2011,Ø                    Se regulará el pronunciamiento del Parlamento sobre decisiones de participación de las Fuerzas Armadas utilización del territorio español o aportación de medios en conflictos armados y operaciones militares internacionales
9842,2004,PSOE,20,2011,Ø                    Se fortalecerá la capacidad inspectora de los diputados respecto del funcionamiento de las Administraciones permitiéndoles la inspección directa y la entrada en centros y oficinas públicas
9843,2004,PSOE,20,2011,Ø                   La apertura del Parlamento a la sociedad: se generalizará el principio de publicidad de los trabajos y las sesiones de la Cámara regulando el derecho de los ciudadanos a acceder a los debates a la documentación parlamentaria y a sus bases de datos
