"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text166.19","Der Erfüllungsaufwand verringert sich für die Bundesagentur für Arbeit dadurch um 25 075 Euro jährlich.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6505
"text166.20","F. Weitere Kosten Bei den Rechtsanwaltskammern entsteht durch die Zulassung von Rechtsanwälten aus dem Beitrittsstaat Verwaltungsaufwand, der sich auf sehr wenige Einzelfälle beschränken wird.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6506
"text166.21","Für die Durchführung der Zulassung erhalten die Kammern Zulassungsgebühren.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6507
"text166.22","Aufwand bei den Rechtsanwaltskammern entsteht darüber hinaus durch die Durchführung der Berufsaufsicht über Rechtsanwälte aus der Republik Kroatien, die ihren Beruf vorübergehend in Deutschland ausüben.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6508
"text166.23","Der Aufwand ist sehr gering, da es sich, wenn überhaupt, um Einzelfälle handelt.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6509
"text166.24","Bei den Ländern entsteht in sehr wenigen Einzelfällen Aufwand für die Durchführung von Eignungsprüfungen.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6510
"text166.25","Durch die Befreiung kroatischer Staatsangehöriger von der Arbeitsgenehmigung zur Ausübung von Saisonbeschäftigungen während der Übergangsregelungen für die Arbeitnehmerfreizügigkeit entfällt die bisherige Gebühr für die Vermittlung der Saisonkräfte.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6511
"text166.26","Dadurch werden die Arbeitgeber um 300 000 Euro jährlich entlastet.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6512
"text166.27","Im Übrigen entstehen keine zusätzlichen Kosten. gen in Tübingen.“","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6513
"text166.29","In der Anlage zu § 1 wird nach der Zeile „– in Italien: setzes vom 20.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6515
"text166.30","Dezember 2011 (BGBl.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6516
"text166.31","I S. 2854) geändert worden ist, wird wie folgt geändert: 1.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6517
"text166.32","In § 32 Absatz 4 Satz 2 wird der Punkt am Ende durch ein Komma ersetzt und wird folgende Nummer 18 angefügt: „18.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6518
"text166.33","Kroatien durch die Rechtsanwaltskammer TübinArtikel 6 Änderung der Arbeitsgenehmigungsverordnung Die Arbeitsgenehmigungsverordnung vom 17.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6519
"text166.34","September 1998 (BGBl.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6520
"text166.35","I S. 2899), die zuletzt durch Artikel 42 des GeAnlage 1","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6521
"text167.2","Problem und Ziel Eine Ursache der Finanzmarktkrise war die übermäßige Übernahme von Risiken durch die Finanzmarktakteure.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6523
"text167.3","Hierzu haben die gängigen Vergütungsstrukturen im Finanzsektor beigetragen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6524
"text167.4","Eine Vergütungspolitik, die auf kurzfristige Parameter ausgerichtet ist und einseitig Erfolg belohnt, ohne Misserfolg ausreichend zu sanktionieren, kann dazu verleiten, den langfristigen und nachhaltigen Unternehmenserfolg aus dem Blick zu verlieren.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6525
"text167.5","Eine derartige Vergütungspolitik läuft einem angemessenen Risikomanagement zuwider.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6526
"text167.6","Wie die Finanzmarktkrise gezeigt hat, können die durch eine verfehlte Vergütungspolitik gesetzten Fehlanreize Risiken nicht nur für die Stabilität einzelner Unternehmen, sondern auch für die Finanzstabilität im Allgemeinen begründen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6527
"text167.7","Um diesen Fehlentwicklungen entgegenzuwirken, hat der Rat für Finanzstabilität (Financial Stability Board – FSB) Prinzipien für solide Vergütungspraktiken („Principles for Sound Compensation Practices“ vom 2.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6528
"text167.8","April 2009) und darauf aufbauende konkrete Standards für solide Vergütungspraktiken („Principles for Sound Compensation Practices – Implementation Standards“ vom 25.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6529
"text167.9","September 2009) in der Finanzbranche entwickelt, die von der Gruppe der 20 wichtigsten Industrieund Schwellenländer (G20) gebilligt wurden.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6530
"text167.10","Die in den Prinzipien und Standards aufgestellten Anforderungen zielen insbesondere darauf, die Vergütungsstrukturen stärker auf den längerfristigen Erfolg des Unternehmens auszurichten und die eingegangenen Risiken angemessen zu berücksichtigen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6531
"text167.11","Für den Bankenbereich werden die FSB-Prinzipien und Standards auf europäischer Ebene weitgehend deckungsgleich in dem Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinien 2006/ 48/EG und 2006/49/EG im Hinblick auf die Eigenkapitalanforderungen für Handelsbuch und Weiterverbriefungen und im Hinblick auf die aufsichtliche Überprüfung der Vergütungspolitik (gegenwärtig als Dokument Nr. 14732/09 des Rates der Europäischen Union vom 28.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6532
"text167.12","Oktober 2009 berücksichtigt) nachgezogen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6533
"text167.13","Diesen Vorschlag hat der Rat „Wirtschaft und Finanzen“ (ECOFIN) am 10.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6534
"text167.14","November 2009 im Rahmen einer allgemeinen Ausrichtung gebilligt.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6535
"text167.16","Lösung Der vorliegende Gesetzentwurf ist der letzte Schritt eines dreistufigen Maßnahmenpakets der Bundesregierung (Selbstverpflichtung acht großer deutscher Banken und der drei größten Versicherungsunternehmen zur schnellstmöglichen Umsetzung der FSB-Standards im Dezember 2009, Rundschreiben der Bundesanstalt für Finanzdienstleistungsaufsicht zu den Anforderungen an Vergütungssysteme vom 21.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6537
"text167.17","Dezember 2009, gesetzliche Umsetzung).","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6538
"text167.18","Mit dem vorliegenden Gesetzentwurf werden nunmehr die FSB-Prinzipien und Standards für den Bankenund Versicherungsbereich auf eine gesetzliche Grundlage gestellt.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6539
"text167.19","Der Gesetzentwurf berücksichtigt für den Bankenbereich zudem die vergütungsrelevanten Vorgaben in der vorgenannten Änderungsrichtlinie.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6540
"text167.20","Der Gesetzentwurf ergänzt die gesetzlich geregelten (Mindest-)Anforderungen an das Risikomanagement von Instituten und Versicherungsunternehmen um Anforderungen an angemessene und transparente Vergütungssysteme, die auf eine nachhaltige Entwicklung des Unternehmens ausgerichtet sind.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6541
"text167.21","Die näheren Einzelheiten hinsichtlich der diesbezüglichen Anforderungen, insbesondere an Ausgestaltung, Überwachung und Weiterentwicklung der Vergütungssysteme, einschließlich der Entscheidungsprozesse, der Zusammensetzung der Vergütung, der Ausgestaltung der Vergütungsparameter, der Leistungszeiträume sowie hinsichtlich der Offenlegung der Ausgestaltung der Vergütungssysteme und der Zusammensetzung der Vergütung sollen flexibel in zwei begleitenden Rechtsverordnungen des Bundesministeriums der Finanzen geregelt werden.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6542
"text167.22","Die Bundesanstalt für Finanzdienstleistungsaufsicht (Bundesanstalt) wird befugt, im Falle der Unterschreitung oder der drohenden Unterschreitung bestimmter aufsichtsrechtlicher Anforderungen die Auszahlung variabler Vergütungsbestandteile zu untersagen oder auf einen bestimmten Anteil des Jahresergebnisses zu beschränken.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6543
"text167.23","Hierdurch wird die Möglichkeit geschaffen, angesichts der wirtschaftlichen Situation eines Instituts oder Versicherungsunternehmens unangemessen hohe Bonuszahlungen zu unterbinden.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6544
"text167.24","Mit Inkrafttreten des Gesetzes und der Rechtsverordnungen sollen die bisherigen untergesetzlichen Vorgaben an Vergütungssysteme von Instituten und Versicherungsunternehmen entfallen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6545
"text167.26","Alternativen Keine D.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6547
"text167.27","Finanzielle Auswirkungen auf die öffentlichen Haushalte Für Bund, Länder und Gemeinden entstehen weder Haushaltsausgaben oder Haushaltseinbußen noch Haushaltsmindereinnahmen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6548
"text167.29","Sonstige Kosten Geringfügige Einzelpreisänderungen lassen sich nicht ausschließen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6550
"text167.30","Auswirkungen auf das allgemeine Preisniveau, insbesondere auf das Verbraucherpreisniveau, sind nicht zu erwarten.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6551
"text167.31","F. Bürokratiekosten Das Gesetz schafft keine neuen Informationspflichten für die Wirtschaft, für Bürgerinnen und Bürger oder die Verwaltung.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6552
"text167.32","Es ändert auch keine bestehenden Informationspflichten.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6553
"text167.33","Allerdings enthält das Gesetz Ermächtigungen für den Erlass von Rechtsverordnungen, welche auch die Einführung neuer Informationspflichten umfassen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6554
"text167.34","Die Bürokratiekosten, die aus den entsprechenden Verordnungen resultieren, dürften weitgehend den Bürokratiekosten entsprechen, die in Zusammenhang mit den bisherigen Rundschreiben zu den Anforderungen an Vergütungssysteme entstehen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6555
"text167.35","Das Rundschreiben für den Bankenbereich enthält acht Informationspflichten, die Bürokratiekosten von 1,567 Mio.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6556
"text167.36","Euro verursachen, das Rundschreiben im Versicherungsbereich enthält sieben Informationspflichten, die zu Bürokratiekosten von 720 000 Euro führen.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6557
"text167.37","Diese Berechnung wurde mittels eines standardisierten Verfahrens (Zeitwerttabelle) durchgeführt und stellt mangels konkreter Erfahrungen nur eine grobe Schätzung dar. mer 4 entgegenstehen, können aus ihnen keine Rechte Vergütung einschließlich des Gesamtbetrags der garantierten Bonuszahlungen und der einzelvertraglichen Abfindungszahlungen unter Angabe 3.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6558
"text167.38","In § 45b Absatz 1 Satz 1 werden die Wörter „§ 25a Abs. 1 Satz 8 oder Absatz 3“ durch die Wörter „§ 25a Absatz 1 Satz 8, auch in Verbindung mit einer Rechtsverordnung 2. die Überwachung der Angemessenheit und Transparenz der Vergütungssysteme durch das Institut und die Weiterentwicklung der Vergütungssysteme, 3. die Offenlegung der Ausgestaltung der Vergütungssysteme und der Zusammensetzung der hergeleitet werden.“ c) In Absatz 2 Satz 1 werden die Wörter „Absatz 1 Satz 1 Nr. 1 und 3 sowie Satz 2 und 3 ist“ durch die Wörter „Absatz 1 Satz 1 Nummer 1, 3 und 4, Satz 2 und 3 und Absatz 1a sind“ ersetzt.","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6559
"text167.39","Anlage 1","text218","1","17/1291","Gesetzentwurf","17",2010-03-31,NA,"Entwurf eines Gesetz",6560
"text168.2","Problem und Ziel Das am 16.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6562
"text168.3","Juni 2011 auf der 100.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6563
"text168.4","Tagung der Allgemeinen Konferenz der Internationalen Arbeitsorganisation angenommene Übereinkommen Nr. 189 über menschenwürdige Arbeit für Hausangestellte enthält Regelungen zum Schutz der Rechte von Hausangestellten.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6564
"text168.5","Ziel des Übereinkommens ist es, die Rechte der Hausangestellten zu stärken und sie vor Diskriminierung und Missbrauch zu schützen.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6565
"text168.6","Dazu sieht das Übereinkommen umfangreiche Regelungen vor, unter anderem zur Gewährung fairer und menschenwürdiger Arbeitsbedingungen, zum Arbeitsschutz, zu Arbeitszeiten, zur sozialen Sicherheit, zur Stärkung des Rechts auf Kollektivverhandlungen sowie zur Kontrolle privater Arbeitsvermittler.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6566
"text168.7","Um die Anforderungen des Übereinkommens zu erfüllen, sind Ergänzungen der innerstaatlichen gesetzlichen Vorschriften nicht erforderlich.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6567
"text168.9","Lösung Durch das Vertragsgesetz sollen die Voraussetzungen nach Artikel 59 Absatz 2 Satz 1 des Grundgesetzes für die Ratifikation des Übereinkommens Nr. 189 der Internationalen Arbeitsorganisation vom 16.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6569
"text168.10","Juni 2011 über menschenwürdige Arbeit für Hausangestellte geschaffen werden.","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6570
"text168.12","Alternativen Gesetzentwurf der Bundesregierung","text219","1","17/12951","Gesetzentwurf","17",2013-03-28,NA,"Entwurf eines Gesetz",6572
"text169.2","Problem und Ziel Am 23.","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6574
"text169.3","Februar 2006 wurde von der Internationalen Arbeitsorga nisation (IAO; International Labour Organization, ILO) in Genf das Seearbeitsübereinkommen 2006 (Seearbeitsübereinkommen) ange nommen.","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6575
"text169.4","Das Seearbeitsübereinkommen bildet für weltweit etwa 1,2 Millionen Seeleute auf über 65 000 Handelsschiffen die Charta ihrer Arbeitnehmerrechte („bill of rights“).","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6576
"text169.5","Es aktualisiert die Regelungen aus 35 der bisherigen IAO-Seearbeitsübereinkommen und der bisherigen 30 IAO-Seearbeitsempfehlungen aus den Jahren 1920 bis 1996 über Teilbereiche des seemännischen Lebens und fasst sie in einer einheitlichen und in sich geschlossenen Urkunde zusammen.","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6577
"text169.6","Ziel des Übereinkommens ist es, weltweit einheitliche Mindeststandards der Arbeitsund Lebensbedingungen von Seeleuten an Bord von Handelsschiffen zu schaffen.","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6578
"text169.7","So soll das Seearbeitsübereinkommen die Grundlage für einen fairen Wettbewerb in der Seeschifffahrt bilden.","text220","1","17/13059","Gesetzentwurf","17",2013-04-15,NA,"Entwurf eines Gesetz",6579
