"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text228.39","Norbert Lammert Platz der Republik 1 11011 Berlin Sehr geehrter Herr Präsident, hiermit übersende ich den von der Bundesregierung beschlossenen","text321","1","18/10211","Gesetzentwurf","18",2016-11-07,"Entwurf eines Gesetzes zur Regelung von Ansprüchen ausländischer Personen in der Grundsicherung für Arbeitsuchende nach dem Zweiten Buch Sozialgesetzbuch und in der Sozialhilfe nach dem Zwölften Buch Sozialgesetzbuch","Entwurf eines Gesetz",7939
"text229.2","Problem Das Gesetz zielt darauf ab, den Fortbestand der Sozialkassenverfahren des Baugewerbes zu sichern.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7941
"text229.3","Die Sozialkassenverfahren des Baugewerbes finden ihren Ursprung bereits in der Weimarer Republik.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7942
"text229.4","Vor allem auch mit Blick auf diese Verfahren hat der Gesetzgeber in der Gründungsphase der Bundesrepublik Deutschland mit § 4 Absatz 2 des Tarifvertragsgesetzes (TVG) vom 9.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7943
"text229.5","April 1949 eine gesetzliche Grundlage für gemeinsame Einrichtungen der Tarifvertragsparteien geschaffen, die mit der Durchführung von Sozialkassenverfahren betraut werden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7944
"text229.6","Auf dieser Grundlage haben die Tarifvertragsparteien des Baugewerbes mit der Urlaubsund Lohnausgleichskasse der Bauwirtschaft sowie mit der Zusatzversorgungskasse des Baugewerbes gemeinsame Einrichtungen errichtet.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7945
"text229.7","Die Urlaubsund Lohnausgleichskasse der Bauwirtschaft gewährleistet die Urlaubsansprüche der Arbeitnehmerinnen und Arbeitnehmer sowie eine qualitativ hochwertige Berufsausbildung.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7946
"text229.8","Die Zusatzversorgungskasse des Baugewerbes schafft mit der Rentenbeihilfe einen Ausgleich für strukturbedingte Nachteile bei der Altersversorgung.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7947
"text229.9","Von den Leistungen der Sozialkassen des Baugewerbes profitieren bis zu 700 000 Arbeitnehmerinnen und Arbeitnehmer, mehr als 35 000 Auszubildende sowie mehr als 370 000 Rentnerinnen und Rentner.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7948
"text229.10","Für im Ausland ansässige Arbeitgeber und ihre nach Deutschland entsandten Arbeitnehmerinnen und Arbeitnehmer gelten die tarifvertraglichen Bedingungen zum Urlaubskassenverfahren ebenso wie für regelmäßig im Inland ansässige Arbeitgeber und deren Arbeitnehmerinnen und Arbeitnehmer.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7949
"text229.11","Die Urlaubsund Lohnausgleichskasse gleicht somit branchenspezifische Nachteile im Geltungsbereich des Tarifvertrages für die Entsendebetriebe und ihre im Inland Beschäftigten aus.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7950
"text229.12","Zudem sorgt sie damit für einen fairen Wettbewerb in der Branche.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7951
"text229.13","Die Sozialkassenverfahren des Baugewerbes sind auf die Einbeziehung tarifungebundener Arbeitgeber angelegt und streben nach allgemeiner Geltung.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7952
"text229.14","Von ihnen werden Leistungen gewährt, zu deren Erbringung der einzelne Arbeitgeber nicht in der Lage wäre.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7953
"text229.15","Sie setzen voraus, dass die Lasten von den Arbeitgebern gemeinsam und solidarisch – unabhängig von der Tarifbindung des Arbeitgebers – getragen werden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7954
"text229.16","Deshalb werden die dem Sozialkassenverfahren zugrunde liegenden Tarifverträge seit jeher nach § 5 TVG für allgemeinverbindlich erklärt.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7955
"text229.17","Mit der Allgemeinverbindlicherklärung wird es den Tarifvertragsparteien des Baugewerbes ermöglicht, ihre grundrechtlich geschützte Normsetzungsbefugnis auch in Bezug auf die Regelung gemeinsamer Einrichtungen wirksam ausüben zu können (Bundestagsdrucksache 18/1558, S.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7956
"text229.19","Zugleich wird sichergestellt, dass die sozialpolitisch wünschenswerten Einrichtungen durch sachnahe Tarifpartner inhaltlich gestaltet werden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7958
"text229.20","Zuletzt hat der Gesetzgeber im Rahmen der Reform der Rechtsgrundlagen der Allgemeinverbindlicherklärung durch das Tarifautonomiestärkungsgesetz vom 11.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7959
"text229.21","August 2014 (BGBl.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7960
"text229.22","I S. 1348) bekräftigt, dass die Allgemeinverbindlicherklärung von Tarifverträgen über gemeinsame Einrichtungen – wie sie im Baugewerbe bestehen – zur Sicherung ihrer Funktionsfähigkeit grundsätzlich im öffentlichen Interesse liegt.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7961
"text229.23","Dies war auch bislang in der Rechtsprechung anerkannt (vergleiche Bundesarbeitsgericht – BAG – vom 24.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7962
"text229.24","Januar 1979, 4 AZR 377/77; BAG vom 28.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7963
"text229.25","März 1990, 4 AZR 536/89).","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7964
"text229.26","Mit Beschlüssen vom 21.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7965
"text229.27","September 2016 hat das BAG auf die Unwirksamkeit von Allgemeinverbindlicherklärungen des Tarifvertrags über das Sozialkassenverfahren im Baugewerbe aus den Jahren 2008, 2010 und 2014 erkannt (vergleiche BAG vom 21.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7966
"text229.28","September 2016, 10 ABR 33/15 und 10 ABR 48/15).","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7967
"text229.29","Die vom BAG erkannte Unwirksamkeit von Allgemeinverbindlicherklärungen ist geeignet, den weiteren Bestand der Sozialkassen zu gefährden und Nachteile für Betriebe sowie die durch die Sozialkassenverfahren begünstigten Beschäftigten im Baugewerbe mit sich zu bringen.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7968
"text229.30","Die Sozialkassen des Baugewerbes müssen infolge der Entscheidungen des BAG vom 21.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7969
"text229.31","September 2016 damit rechnen, auf die Rückzahlung von Beiträgen in Anspruch genommen zu werden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7970
"text229.32","Ob und gegebenenfalls in welchem Umfang entsprechende Ansprüche tatsächlich bestehen und realisierbar sind, ist zwar fraglich.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7971
"text229.33","Eine Rückabwicklung dürfte zunächst dadurch erschwert werden, dass neben den Betrieben, überbetrieblichen Ausbildungsstätten, Arbeitnehmerinnen und Arbeitnehmern, Auszubildenden, Rentnerinnen und Rentnern mehrere Sozialkassen an den Leistungsbeziehungen teilnehmen.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7972
"text229.34","Zudem haben die Sozialkassen ihrerseits die auf Grundlage der Allgemeinverbindlicherklärungen eingezogenen Beiträge bereits im Sinne der tarifvertraglichen Bestimmungen verwandt.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7973
"text229.35","Soweit Beiträge bereits durch die Sozialkassen an die Betriebe, überbetrieblichen Ausbildungsstätten, Arbeitnehmerinnen und Arbeitnehmer sowie Rentnerinnen und Rentner ausgeschüttet wurden, dürften diese bereits von den Begünstigten verbraucht worden sein.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7974
"text229.36","Schließlich ist bislang nicht höchstrichterlich geklärt, inwieweit im Falle der Unwirksamkeit einer Allgemeinverbindlicherklärung vorangehende Allgemeinverbindlicherklärungen als Rechtsgrund für den Beitragseinzug fortbestehen.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7975
"text229.37","Bereits der bloße Umstand, dass sich Arbeitgeber gegenüber den Sozialkassen des Baugewerbes Rückforderungsansprüchen berühmen, deren Werthaltigkeit juristisch nicht sicher prognostizierbar ist, kann den Fortbestand der Sozialkassenverfahren des Baugewerbes gefährden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7976
"text229.38","Die Urlaubsund Lohnausgleichskasse der Bauwirtschaft ist als wirtschaftlicher Verein mit eigener Rechtspersönlichkeit, die Zusatzversorgungskasse des Baugewerbes als Aktiengesellschaft verfasst.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7977
"text229.39","Sie sind verpflichtet, für mögliche Verbindlichkeiten angemessene Rückstellungen zu bilden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7978
"text229.40","Dies dürfte den nicht auf Gewinnerzielung ausgerichteten Sozialkassen des Baugewerbes aus den laufenden und zugleich zweckgebundenen Beiträgen nicht möglich sein.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7979
"text229.41","Durch die Entscheidungen des BAG vom 21.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7980
"text229.42","September 2016 wird zudem die tatsächliche Akzeptanz des Sozialkassenwesens im Baugewerbe insgesamt in Mitleidenschaft gezogen.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7981
"text229.43","Vor diesem Hintergrund ist den Sozialkassen des Baugewerbes aktuell der Einzug noch ausstehender Beiträge erschwert und dies auch dann, wenn die Beitragsansprüche auf Allgemeinverbindlicherklärungen gründen, die nach Inkrafttreten der Reform der Allgemeinverbindlicherklärung erlassen wurden.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7982
"text229.45","Lösung Um den Fortbestand der Sozialkassenverfahren im Baugewerbe zu sichern, werden die bislang stets nach § 5 TVG für allgemeinverbindlich erklärten Tarifverträge, die dem Sozialkassenverfahren zugrunde liegen, beginnend mit dem 1.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7984
"text229.46","Januar 2006 kraft Gesetzes mittels statischer Verweisung für alle Arbeitgeber verbindlich angeordnet.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7985
"text229.47","Das Gesetz schafft damit eine eigenständige Rechtsgrundlage für die Sozialkassenverfahren im Baugewerbe.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7986
"text229.48","Die Sozialkassen des Baugewerbes können ausstehende Beiträge wieder einziehen.","text322","1","18/10631","Gesetzentwurf","18",2016-12-13,"Entwurf eines Gesetzes zur Sicherung der Sozialkassenverfahren im Baugewerbe (Sozialkassenverfahrensicherungsgesetz - SokaSiG)","Entwurf eines Gesetz",7987
