,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,country_party_election_code,party_agg
3723,"und ökologische Landwirtschaft mit dem Schwerpunkt auf regionaler Erzeugung, Verarbeitung und Vermarktung stärker fördern.",2017,501,2819,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3724,und einen angemessenen Beitrag zu einer nachhaltigen Versorgung mit erneuerbaren Energien leistet.,2017,416.2,2821,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3725,"und fordern gesetzliche Rahmenbedingungen, die einen respektvollen Umgang mit Mensch, Natur und Tier sicherstellen.",2017,501,2824,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3726,Wir wollen den Anbau und den Handel mit gentechnisch veränderten Pflanzen verbieten.,2017,416.2,2835,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3727,Das Verbot des Klonens von Tieren muss erhalten werden.,2017,416.2,2836,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3728,"Wir wollen eine Kennzeichnung von importierten Lebensmitteln, die aus geklonten Tieren und ihren Nachkommen hergestellt werden.",2017,416.2,2837,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3729,Formen der Nutztierhaltung mit quälerischen Produktionsweisen und einem hohen Bedarf an Antibiotika wollen wir verbieten.,2017,501,2843,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3730,Der Einsatz von Antibiotika und Wachstumsmitteln in der Tierzucht können zu gesundheitlichen Risiken führen und belasten die Umwelt.,2017,501,2844,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3731,"Der Einsatz von Antibiotika in der Landwirtschaft muss auf zwingend notwendige Behandlungen begrenzt werden,",2017,501,2845,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3732,Wir wollen den Ökolandbau ausbauen,2017,416.2,2854,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3733,DIE LINKE will Patente auf Leben verbieten.,2017,501,2859,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3734,Zur Sicherung der genetischen Vielfalt sollen alte Pflanzensorten und Nutztierrassen erhalten und freie Nachbaurechte gesichert werden.,2017,501,2860,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3735,"Wir wollen Anbausysteme fördern, die Boden, Tiere und Pflanzen besonders berücksichtigen.",2017,501,2861,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3736,Besonders Nutzinsekten wie Bienen und Hummeln müssen erhalten und gefördert werden.,2017,501,2862,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3737,"Natur, Umwelt und Klima sind öffentliche Güter und unsere Lebensgrundlage, die es zu schützen gilt.",2017,501,2905,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3738,"Naturschutz- und Biodiversitätsziele müssen zukünftig in andere Politikbereiche integriert werden, um den Erhalt von Natur und Biodiversität zu gewährleisten.",2017,501,2906,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3739,"Um die Natur nachhaltig zu schützen und biologische Vielfalt zu erhalten, müssen die EUNaturschutz-Richtlinien und ihre nationalen Entsprechungen umgesetzt und finanziell gestützt werden.",2017,501,2908,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3740,"Wir wollen die Umsetzung der »Nationalen Strategie für Biologische Vielfalt"" zügig vorantreiben.",2017,501,2909,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3741,Dafür muss ein länderübergreifend zusammenhängender Biotopverbund geschaffen werden.,2017,501,2910,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3742,Öffentliche Flächen sollen öffentlich bleiben und bestehende Lücken geschlossen werden.,2017,501,2911,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3743,"Das Bundesprogramm »Biologische Vielfalt"" wollen wir auf mindestens 50 Millionen Euro jährlich aufstocken.",2017,501,2912,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3744,Wir wollen natur- und umweltzerstörende Subventionen sukzessive abbauen und die freiwerdenden Gelder in Natur- und Umweltprogramme investieren.,2017,501,2913,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3745,Naturschutzflächen gehören in öffentliche Hand und dürfen höchstens an Naturschutz- und Umweltverbände vergeben werden.,2017,501,2914,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3746,Das nationale Naturerbe wollen wir sichern und ausweiten – finanziert durch einen Naturerbe-Fonds.,2017,501,2915,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3747,"Auch über diese Flächen hinaus müssen Gebiete zur Wildnis-Entwicklung ausgewiesen werden, um das 2020-Ziel von zwei Prozent Wildnis zu erreichen.",2017,501,2916,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3748,Ausbildungsmethoden und die artgerechte Haltung von Pferden sind durch das Veterinäramt regelmäßig zu prüfen.,2017,501,2917,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3749,Wildlebende Tiere müssen besser geschützt werden.,2017,501,2918,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3750,DIE LINKE will Wilderei und illegalen Wildtierhandel bekämpfen.,2017,501,2919,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3751,Die Haltung bestimmter Wildtierarten und Dressur von Wildtieren in Zirkussen und Delfinarien wollen wir im Sinne des Tierwohls ebenso beenden wie den Handel mit Wildfängen auf gewerblichen Tierbörsen.,2017,501,2920,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3752,Tierversuche müssen durch Alternativmethoden ersetzt werden.,2017,501,2921,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3753,"Wir wollen ein Verbot von Lebendtiertransporten, die über das Höchstmaß von vier Stunden hinausgehen.",2017,501,2922,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3754,Der nächstgelegene Schlachthof soll stets bevorzugt werden.,2017,501,2923,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3755,"Wir setzen uns für die gesetzliche Verankerung und vollumfängliche Ausweitung der Verbandsklagerechte für Umwelt-, Natur- und Tierschutzvereinigungen und Einzelne im Sinne der Aarhus-Konvention ein.",2017,501,2924,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3756,Der Tierschutz muss gestärkt werden.,2017,501,2925,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3757,"Das Schreddern von Küken, die Anbindehaltung für Rinder und Kühe wollen wir verbieten.",2017,501,2926,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3758,Zuchtsauen dürfen im Deck- und Abferkelbereich nicht im Kastenstand gehalten werden.,2017,501,2927,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3759,Daunen dürfen nicht durch Rupfung von lebenden Tieren gewonnen werden.,2017,501,2928,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3760,Den Import von Produkten aus Zwangsfütterung (Stopfen) wollen wir verbieten.,2017,501,2929,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3761,Der Verkauf und Handel mit echtem Pelz von Tieren zum alleinigen Zweck der Pelzgewinnung soll verboten werden.,2017,501,2930,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3762,"Bodenschutz ist Klimaschutz, er ist wichtig für den Wasserkreislauf als Kohlenstoffspeicher und zur Ernährungssicherung.",2017,501,2932,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3763,Diese Funktionen reichen über Landesgrenzen hinaus.,2017,501,2933,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3764,Deswegen setzen wir uns für eine rechtliche Verankerung des Bodenschutzes auf EU-Ebene ein.,2017,501,2934,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3765,Die Neuversieglung von Boden muss deutlich verringert werden.,2017,501,2935,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3766,"Neuversiegel ungen dürfen nur genehmigt werden, wenn sie mit einer mindestens ebenso großen Flächenentsiegelung in der Region einhergehen.",2017,501,2936,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3767,Straßenneubau darf es nur bei einem unabhängig ermittelten Bedarf geben.,2017,501,2937,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3768,In den Regionalplänen müssen Entsiegelungspotenziale erarbeitet werden.,2017,501,2938,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3769,DIE LINKE setzt sich ein für die Konkretisierung des Bundes-Bodenschutz-Gesetzes in Anlehnung an bestehende DIN-Normen.,2017,501,2939,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3770,"Wir setzen uns für eine naturnahe Waldwirtschaft und den Waldumbau in Bund, Ländern und Gemeinden ein.",2017,501,2940,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3771,Das Ökosystem Wald mit seinen vielfältigen ökologischen Schutz- und Filterfunktionen muss durch eine abgestimmte Forst- und Jagdpolitik erhalten werden.,2017,501,2941,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3772,Wir wollen die Wasserrahmenrichtlinie entschieden vorantreiben.,2017,501,2944,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3773,"Dazu gehören die Erhaltung bzw. Wiederherstellung naturnaher Strukturen, die Reduzierung des Schadstoffeintrags durch Düngemittel und Pestizide in Flüsse und Meere und die Sicherung von Auenflächen.",2017,501,2945,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3774,Besonders umweltschädliche Pestizide wie Glyphosat und Neonikotinoiden sowie von Mikroplastik in Kosmetik und Reinigungs- und Pflegeprodukten wollen wir sofort verbieten.,2017,501,2946,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3775,Der »Nationale Aktionsplan Pflanzenschutz« (NAP) soll zu einem wirkungsvollen Plan zur Reduktion von Pestiziden in Deutschland umgestaltet werden.,2017,501,2947,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3776,"Das Bundesprogramm »Blaues Band« wollen wir weiterführen, umsetzen und finanziell absichern.",2017,501,2948,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3777,Die Umweltbelastung von Gewässern durch unsachgemäße Entsorgung von Human-Arzneimitteln ist gefährlich.,2017,501,2949,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3778,Wir wollen das Rücknahmesystems von Medikamenten (wieder) einführen.,2017,501,2950,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3779,Abwässer aus »Hotspots« wie Altenheimen oder Krankenhäusern müssen erfasst und vorgeklärt werden.,2017,501,2951,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3780,"Es muss ein Fonds einführt werden, um belastete Flächen von Altlasten zu befreien.",2017,501,2952,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3781,Wir setzen uns für den Schutz der NATURA2000-Schutzgebiete in Nord- und Ostsee ein.,2017,501,2953,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3782,"Die Schutzgebiete sollen frei von Fischerei, militärischer Nutzung, Ressourcenabbau und sonstigen wirtschaftlichen Eingriffen sein.",2017,501,2954,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3783,"Wir wollen alternative Fangmethoden fördern, um auf grundberührende (Schleppnetze) und lebensraumschädliche Methoden zu verzichten, und eine nachhaltige Fischerei mit Fangquoten betreiben, die auf wissenschaftlichen Empfehlungen basieren.",2017,501,2955,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3784,Die EU-Abfall-Richtlinie muss umgesetzt und das Näheprinzip der Abfallentsorgung und -verarbeitung eingehalten werden.,2017,501,2957,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3785,"Wir wollen ein Pfandsystem für Energiesparlampen, Einwegbecher, Mobiltelefone und Fernseher einführen, um die Sammelquoten bei technischen Produkten zu erhöhen.",2017,501,2959,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3786,Deshalb sprechen wir uns für ein Zertifizierungsgebot aus.,2017,501,2961,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3787,"Die Verordnungen der EU-Ökodesignrichtlinie müssen auf das Produktdesign erweitert werden, damit leichte Reparaturen durch die Nutzerin oder den Nutzer gewährleistet werden.",2017,501,2962,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3788,Zudem unterstützen wir das »Top-Runner-Modell« (das effizienteste Gerät zu einem bestimmten Zeitpunkt setzt den neuen Standard) für die Produktion von Geräten.,2017,501,2963,41223_201709,41,41223,Germany,Die Linke,The Left,501,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_501,PDS/Die Linke
3789,Umweltdaten über die Nutzung von stofflichen und energetischen Ressourcen sollen für die gesamte Lebenskette eines Produkts erhoben werden.,2017,416.2,2964,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3790,Das Unternehmen muss diese Daten anschließend offenlegen.,2017,416.2,2965,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3791,"Wir setzen uns dafür ein, dass die Sorjaltspflicht entlang der gesamten Lieferkette von Mineralien aus Konflikt- und Hochrisikogebieten – einschließlich von den Produkten, die diese Ressourcen enthalten – eingehalten wird.",2017,416.2,2966,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
3792,"Unternehmen müssen dazu verpflichtet werden, öffentlich darüber Bericht zu erstatten.",2017,416.2,2967,41223_201709,41,41223,Germany,Die Linke,The Left,416,left,Germany_Die Linke_2017_left,Germany_Die Linke_2017_416,PDS/Die Linke
