,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,party_agg
2487,und der Einführung der Leistungen für Demenzkranke und ihre Angehörigen haben wir viel für die Menschen erreicht.,2013,504,1140,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2488,Wir werden den Weg der letzten vier Jahre in ein freiheitliches und vielfältiges Gesundheitssystem fortsetzen,2013,505,1142,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2489,-   Dazu gehört eine starke private Krankenversicherung.,2013,505,1153,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2490,"-   Für ein starkes duales Krankenversicherungssystem ist es auch wichtig, die private Krankenversicherung zukunftsfest zu machen.",2013,505,1158,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2491,-    Dazu gehören unter anderem Transparenz bei den Basistarifen und Konzepte sowohl zur Beitragsentwicklung als auch zur Portabilität von Altersrückstellungen.,2013,505,1159,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2492,"-   In der Pflegeversicherung brauchen die Menschen Alternativen neben der traditionellen ambulanten und stationären Versorgung, wie sie z. B. durch die Förderung von Wohngruppen geschaffen wurden.",2013,504,1189,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2493,-   Für Menschen mit Demenz und ihre Angehörigen wollen wir Betreuung in guter Qualität gewährleisten.,2013,504,1190,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2494,-   Der demographische Wandel stellt die Frage der Finanzierung zwischen den Generationen neu.,2013,505,1204,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2495,-   Deshalb brauchen wir eine Stärkung der Kapitaldeckung.,2013,505,1205,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2496,-   In der privaten Pflege-Vorsorgeförderung haben wir einen ersten wichtigen Schritt erreicht.,2013,505,1206,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2497,-   Diesen Weg wollen wir fortsetzen.,2013,505,1207,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2498,"-   Gute Prävention verbessert die Lebensqualität, vermeidet Krankheiten oder zögert ihr Eintreten zumindest heraus.",2013,504,1213,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2499,"-   Deshalb wollen wir Prävention weiter stärken, insbesondere im Bereich Infektionskrankheiten (wie zum Beispiel HIV), psychischer Erkrankungen sowie Fehl-und Mangelernährung.",2013,504,1214,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2500,o Trotz aller Präventionsbemühungen erleiden Menschen z. B. als Folge von Krankheiten oder Unfällen andauernde Einschränkungen bei der Teilhabe am beruflichen und sozialen Leben.,2013,504,1220,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2501,o Einem großen Teil der betroffenen Menschen kann durch Rehabilitationsmaßnahmen wieder zu einem weitgehend unabhängigen Leben verholfen werden.,2013,504,1222,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2502,"o Durch ausreichende Finanzierung und wirkungsvolle Kooperation der Maßnahmenträger wollen wir sicher stellen, dass auch im demographischen Wandel das Prinzip „Reha vor Rente“ eingehalten werden kann.",2013,504,1223,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2503,"o Auch im Rentenalter soll jeder bei Bedarf unterstützt werden, möglichst lange selbstständig zu leben.",2013,504,1224,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2504,"o Das dient nicht nur dem Einzelnen, sondern hilft auch der Gesellschaft, die immer mehr auf die aktive Mitwirkung älterer Menschen angewiesen ist.",2013,505,1225,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2505,o Qualitätsgesicherte Rehabilitation führt zu erheblichen Einsparungen bei Erwerbsminderungsrenten und Pflegeleistungen.,2013,505,1226,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2506,-   Die Rahmenbedingungen zur Versorgung mit Palliativmedizin und Hospizangeboten wollen wir weiter verbessern.,2013,504,1238,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2507,Deshalb haben wir in den vergangenen Jahren Familien mit Kindern durch ein höheres Kindergeld und höhere Freibeträge entlastet.,2013,504,1274,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2508,Wir haben durch Förderung des Bundes den Ausbau der Kinderbetreuung mit 780.000 neuen Plätzen weiter vorangetrieben.,2013,504,1279,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2509,"wie der Rechtsanspruch auf die Betreuung von unter dreijährigen Kindern,",2013,504,1281,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2510,der Kinderbetreuungszuschlag beim BAföG,2013,504,1282,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2511,und die vereinfachte Einbeziehung von Selbstständigen in das Elterngeld.,2013,504,1283,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2512,-   Wir treiben den Ausbau des qualitativ hochwertigen Betreuungsangebots für unter Dreijährige weiter voran.,2013,504,1294,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2513,-   Dafür wollen wir die Betreuungsschlüssel und die Ausbildung der Erzieher weiter verbessern.,2013,504,1295,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2514,-   Wir wollen die Inanspruchnahme des Elterngeldes durch bessere Teilzeit-Möglichkeiten weiter flexibilisieren und die Partnermonate stärken.,2013,504,1304,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2515,"-   Das Einkommen, das sich Selbstständige vor ihrer Elternzeit erarbeitet haben, ihnen aber erst während der Elternzeit gezahlt wird, soll nicht auf das Elterngeld angerechnet werden und damit zu einer Kürzung des Elterngeldes führen.",2013,504,1307,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2516,-   Der Unterhaltsvorschuss muss wieder zur Überbrückungsleistung gemacht werden.,2013,505,1317,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2517,-   Die Dauer seines Bezuges soll verkürzt werden,2013,505,1318,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2518,-   und im Gegenzug der Bezug bis zum 18. Lebensjahr des Kindes ausgeweitet werden.,2013,504,1319,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2519,"o und anpassungsfähiger Lösungen in den Betreuungsmöglichkeiten, etwa die Förderung von Betriebskindergärten.",2013,504,1452,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2520,"-   Wir setzen auf eine starke Jugendhilfe und eine starke Jugendarbeit, insbesondere durch starke Jugendverbände, die jungen Menschen Chancen auf Teilhabe eröffnet und ihre Potentiale fördert und ausbaut.",2013,504,1473,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2521,"-    Bei Hilfsbedürftigkeit setzen wir auf die Einführung persönlicher Budgets, damit man eigenverantwortlich und selbstständig darüber entscheiden kann, welche Person oder Einrichtung die Hilfe erbringen soll.",2013,504,1502,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2522,die Mittel für den Ausbau der Kinderbetreuung in den Ländern weiter erhöht,2013,504,1525,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2523,-   Die Befreiungen von der Gebühr aufgrund von sozialer Härte oder Behinderungen sind wieder einzuführen.,2013,504,1654,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2524,-   Die Künstlersozialversicherung ist eine der tragenden Säulen der sozialen Absicherung vieler Kreativer.,2013,504,1660,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2525,-   Wir Liberale sprechen uns für eine Reform der Künstlersozialversicherung aus.,2013,504,1661,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2526,-   Darüber hinaus müssen die Maßnahmen zur Verbesserung der sozialen Lage von Künstlerinnen und Künstlern verstetigt bzw. bei Bedarf neu angepasst werden.,2013,504,1663,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2527,Für lebenswerte Städte und Gemeinden haben wir außerdem die Stadtumbauprogramme des Bundes weiterentwickelt und die finanziellen Spielräume erweitert.,2013,504,2249,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2528,-   Wohneigentum ist ein wichtiger Beitrag zur Altersvorsorge und der beste Schutz vor steigenden Mieten.,2013,505,2252,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2529,-   Deshalb setzt die FDP auch hier auf das Eigentum.,2013,505,2253,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2530,-   Wir wollen in der Wohnungsbauförderung des Bundes haushaltsneutral umsteuern und den Neubau von bezahlbaren Mietwohnungen stärker unterstützen.,2013,504,2263,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,504,left,Germany_Freie Demokratische Partei_2013_left,FDP
2531,"In der Pflegeversicherung sind erste Elemente zur Kapitaldeckung eingeführt,",2013,505,2424,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2532,und bei der Rente die private Vorsorge weiter gestärkt worden.,2013,505,2426,41420_201309,41,41420,Germany,Freie Demokratische Partei,Free Democratic Party,505,right,Germany_Freie Demokratische Partei_2013_right,FDP
2533,den Kita-Ausbau voranbringen,2013,504,111,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2534,Dazu werden wir die steuerliche Berücksichtigung von Kindern schrittweise auf die Höhe des Freibetrags für Erwachsene anheben.,2013,504,175,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2535,Zudem werden wir das Kindergeld,2013,504,176,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2536,ebenso wie den Kinderzuschlag anheben.,2013,504,177,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2537,"Wir wollen für alle Mütter und Väter, deren Kinder vor 1992 geboren wurden, die Erziehungsleistung mit einem zusätzlichen Rentenpunkt in der Alterssicherung berücksichtigen und damit besser als bisher anerkennen.",2013,504,178,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2538,Kinderbetreuungsangebote,2013,504,203,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2539,Auch eine qualitativ hochwertige medizinische Versorgung soll weiterhin für jedermann gut erreichbar sein.,2013,504,205,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2540,"Wir wollen dazu die Versorgung durch Ärzte und Krankenhäuser, vor allem in ländlichen Regionen, weiter verbessern und dafür zum Beispiel die Attraktivität des Hausarztberufs steigern.",2013,504,206,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2541,und soziale Sicherheit.,2013,504,222,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
2542,und unser Sozialmodell bewahren und fortentwickeln zu können.,2013,504,307,41521_201309,41,41521,Germany,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,504,left,Germany_Christlich-Demokratische Union/Christlich-Soziale Union_2013_left,CDU/CSU
